2000
53809.80200362897  -412477.5733518815  -32476.0  0.0
51335.314078572184  -412477.5733518815  -29108.12222222222  0.0
48871.13651986867  -412477.5733518815  -25740.244444444445  0.0
48871.13651986867  -412477.5733518815  -22372.36666666667  0.0
46396.64859481334  -412477.5733518815  -19004.48888888889  0.0
43922.16066975656  -412477.5733518815  -15636.61111111111  0.0
41457.98311105304  -412477.5733518815  -12268.733333333334  0.0
41457.98311105304  -412477.5733518815  -8900.855555555558  0.0
38983.495185997715  -412477.5733518815  -5532.977777777778  0.0
36519.317627294215  -412477.5733518815  -2165.0999999999985  0.0
53809.80200362897  -410001.78203242196  -32476.0  -31946717.377419356
51335.314078572184  -410001.78203242196  -29108.12222222222  -33163422.091942422
48871.13651986867  -410001.78203242196  -25740.244444444445  -33923899.96513781
48871.13651986867  -410001.78203242196  -22372.36666666667  -33923899.96513781
46396.64859481334  -410001.78203242196  -19004.48888888889  -34642877.18854957
43922.16066975656  -410001.78203242196  -15636.61111111111  -36254189.50626515
41457.98311105304  -410001.78203242196  -12268.733333333334  -37345168.7787357
41457.98311105304  -410001.78203242196  -8900.855555555558  -37345168.7787357
38983.495185997715  -410001.78203242196  -5532.977777777778  -38044138.31952196
36519.317627294215  -410001.78203242196  -2165.0999999999985  -38043199.083607465
53222.111121427544  -407525.9907129624  -32476.0  -31947223.699150454
50757.9335627255  -407525.9907129624  -29108.12222222222  -32768856.97392701
48283.44563766871  -407525.9907129624  -25740.244444444445  -33549811.71455496
48283.44563766871  -407525.9907129624  -22372.36666666667  -33549811.71455496
45808.95771261192  -407525.9907129624  -19004.48888888889  -34643977.16875747
43344.78015390987  -407525.9907129624  -15636.61111111111  -35954705.01319082
40870.29222885308  -407525.9907129624  -12268.733333333334  -37346286.88919949
40870.29222885308  -407525.9907129624  -8900.855555555558  -37346286.88919949
38406.114670151044  -407525.9907129624  -5532.977777777778  -37590794.847824976
35931.62674509425  -407525.9907129624  -2165.0999999999985  -36822457.632939085
53222.111121427544  -405050.19939350284  -32476.0  -31947223.699150454
50757.9335627255  -405050.19939350284  -29108.12222222222  -32768856.97392701
48283.44563766871  -405050.19939350284  -25740.244444444445  -33549811.71455496
48283.44563766871  -405050.19939350284  -22372.36666666667  -33549811.71455496
45808.95771261192  -405050.19939350284  -19004.48888888889  -34643977.16875747
43344.78015390987  -405050.19939350284  -15636.61111111111  -35954705.01319082
40870.29222885308  -405050.19939350284  -12268.733333333334  -37346286.88919949
40870.29222885308  -405050.19939350284  -8900.855555555558  -37346286.88919949
38406.114670151044  -405050.19939350284  -5532.977777777778  -37590794.847824976
35931.62674509425  -405050.19939350284  -2165.0999999999985  -36822457.632939085
52644.73060558086  -402574.4080740433  -32476.0  -32767797.535683736
50170.24268052407  -402574.4080740433  -29108.12222222222  -32768805.709298912
47695.75475546728  -402574.4080740433  -25740.244444444445  -33925068.151021816
47695.75475546728  -402574.4080740433  -22372.36666666667  -33925068.151021816
45231.57719676524  -402574.4080740433  -19004.48888888889  -34988033.575809546
